candidate_id,application_date,country,department,job_role,gender,current_stage,hired_flag,Applied_date,Screen_date,Interview_date,Offer_date,Hired_date
CAND004124,2025-08-28,UK,Customer Support,Customer Success Manager,Male,Applied,0,2025-08-28,,,,
CAND004125,2026-02-25,Germany,Technology,Data Analyst,Male,Screen,0,2026-02-25,2026-02-26,,,
CAND004126,2025-12-01,UK,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-12-01,2025-12-05,,,
CAND004127,2025-03-31,Germany,Commercial,Commercial Analyst,Male,Screen,0,2025-03-31,2025-04-02,,,
CAND004128,2025-06-16,UK,Supply Chain,Warehouse Manager,Male,Applied,0,2025-06-16,,,,
CAND004129,2026-02-01,UK,Customer Support,Customer Support Rep,Male,Screen,0,2026-02-01,2026-02-02,,,
CAND004130,2025-10-22,Ireland,Sales,Account Manager,Female,Screen,0,2025-10-22,2025-10-23,,,
CAND004131,2025-04-16,UK,People,HR Advisor,Male,Hired,1,2025-04-16,2025-04-19,2025-04-25,2025-05-02,2025-05-08
CAND004132,2025-11-04,France,Technology,Software Engineer,Male,Interview,0,2025-11-04,2025-11-08,2025-11-15,,
CAND004133,2025-10-29,Germany,Finance,Accountant,Male,Hired,1,2025-10-29,2025-10-30,2025-11-04,2025-11-16,2025-11-20
CAND004134,2025-07-25,UK,People,HR Advisor,Male,Interview,0,2025-07-25,2025-07-29,2025-08-02,,
CAND004135,2025-08-22,UK,Finance,Accountant,Male,Interview,0,2025-08-22,2025-08-26,2025-08-29,,
CAND004136,2025-10-10,UK,Customer Support,Customer Support Rep,Male,Interview,0,2025-10-10,2025-10-14,2025-10-18,,
CAND004137,2025-06-25,UK,Operations,Site Engineer,Female,Hired,1,2025-06-25,2025-06-27,2025-07-03,2025-07-15,2025-07-19
CAND004138,2026-02-22,Germany,Finance,Accountant,Male,Interview,0,2026-02-22,2026-02-24,2026-03-04,,
CAND004139,2026-02-26,Netherlands,Sales,Sales Executive,Male,Screen,0,2026-02-26,2026-03-02,,,
CAND004140,2025-10-21,Netherlands,Supply Chain,Warehouse Manager,Male,Hired,1,2025-10-21,2025-10-22,2025-10-29,2025-11-05,2025-11-10
CAND004141,2025-11-03,Germany,Operations,Project Manager,Male,Applied,0,2025-11-03,,,,
CAND004142,2025-12-26,France,Finance,Accountant,Female,Screen,0,2025-12-26,2025-12-27,,,
CAND004143,2025-12-20,UK,Technology,Data Engineer,Male,Interview,0,2025-12-20,2025-12-24,2025-12-31,,
CAND004144,2025-06-27,Germany,Customer Support,Customer Support Rep,Male,Interview,0,2025-06-27,2025-06-29,2025-07-07,,
CAND004145,2025-12-21,France,Sales,Account Manager,Male,Applied,0,2025-12-21,,,,
CAND004146,2025-11-03,UK,Operations,Site Engineer,Male,Applied,0,2025-11-03,,,,
CAND004147,2025-12-25,UK,Technology,Data Engineer,Male,Offer,0,2025-12-25,2025-12-27,2026-01-04,2026-01-15,
CAND004148,2025-08-25,UK,Sales,Sales Executive,Male,Interview,0,2025-08-25,2025-08-28,2025-09-05,,
CAND004149,2025-08-24,Netherlands,Finance,Financial Analyst,Male,Applied,0,2025-08-24,,,,
CAND004150,2025-10-19,UK,Customer Support,Customer Support Rep,Male,Interview,0,2025-10-19,2025-10-22,2025-10-27,,
CAND004151,2025-11-07,UK,Commercial,Commercial Analyst,Male,Hired,1,2025-11-07,2025-11-09,2025-11-17,2025-11-24,2025-11-26
CAND004152,2025-08-19,Ireland,Operations,Site Engineer,Female,Screen,0,2025-08-19,2025-08-20,,,
CAND004153,2026-01-05,Ireland,Sales,Sales Executive,Male,Applied,0,2026-01-05,,,,
CAND004154,2025-07-24,UK,Technology,Software Engineer,Male,Interview,0,2025-07-24,2025-07-25,2025-07-30,,
CAND004155,2025-11-04,Netherlands,Customer Support,Customer Support Rep,Male,Applied,0,2025-11-04,,,,
CAND004156,2026-01-15,Netherlands,Customer Support,Customer Success Manager,Male,Applied,0,2026-01-15,,,,
CAND004157,2026-01-31,Netherlands,People,HR Advisor,Male,Applied,0,2026-01-31,,,,
CAND004158,2026-03-12,UK,Commercial,Pricing Manager,Female,Hired,1,2026-03-12,2026-03-14,2026-03-20,2026-03-30,2026-04-01
CAND004159,2025-08-07,UK,Technology,Data Analyst,Male,Interview,0,2025-08-07,2025-08-10,2025-08-14,,
CAND004160,2025-07-29,UK,Sales,Account Manager,Male,Interview,0,2025-07-29,2025-08-01,2025-08-04,,
CAND004161,2025-11-23,Germany,Customer Support,Customer Success Manager,Female,Applied,0,2025-11-23,,,,
CAND004162,2026-02-14,UK,Sales,Sales Executive,Female,Interview,0,2026-02-14,2026-02-15,2026-02-18,,
CAND004163,2026-02-14,UK,Finance,Financial Analyst,Male,Hired,1,2026-02-14,2026-02-18,2026-02-24,2026-03-06,2026-03-09
CAND004164,2026-01-01,UK,Finance,Financial Analyst,Male,Hired,1,2026-01-01,2026-01-05,2026-01-12,2026-01-23,2026-01-29
CAND004165,2025-10-27,UK,Customer Support,Customer Success Manager,Male,Screen,0,2025-10-27,2025-10-31,,,
CAND004166,2025-06-12,UK,Finance,Accountant,Male,Hired,1,2025-06-12,2025-06-15,2025-06-21,2025-06-28,2025-07-02
CAND004167,2025-07-03,UK,Operations,Construction Supervisor,Male,Screen,0,2025-07-03,2025-07-04,,,
CAND004168,2025-09-10,Netherlands,Commercial,Commercial Analyst,Male,Hired,1,2025-09-10,2025-09-13,2025-09-19,2025-10-02,2025-10-08
CAND004169,2025-05-10,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-05-10,,,,
CAND004170,2025-10-08,UK,People,HR Business Partner,Male,Applied,0,2025-10-08,,,,
CAND004171,2025-05-07,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2025-05-07,2025-05-08,2025-05-16,,
CAND004172,2026-03-27,UK,Supply Chain,Procurement Specialist,Male,Screen,0,2026-03-27,2026-03-29,,,
CAND004173,2025-10-24,Germany,Commercial,Pricing Manager,Male,Interview,0,2025-10-24,2025-10-25,2025-10-28,,
CAND004174,2026-02-17,UK,Operations,Construction Supervisor,Female,Interview,0,2026-02-17,2026-02-18,2026-02-23,,
CAND004175,2025-07-14,Germany,Sales,Account Manager,Male,Applied,0,2025-07-14,,,,
CAND004176,2025-08-15,UK,Operations,Project Manager,Male,Applied,0,2025-08-15,,,,
CAND004177,2025-09-24,Netherlands,Operations,Construction Supervisor,Female,Screen,0,2025-09-24,2025-09-27,,,
CAND004178,2025-10-16,France,Technology,Data Analyst,Female,Interview,0,2025-10-16,2025-10-18,2025-10-23,,
CAND004179,2025-06-13,UK,Finance,Accountant,Male,Hired,1,2025-06-13,2025-06-14,2025-06-20,2025-06-25,2025-07-03
CAND004180,2025-04-19,UK,Supply Chain,Procurement Specialist,Male,Applied,0,2025-04-19,,,,
CAND004181,2025-11-09,UK,Commercial,Commercial Analyst,Male,Offer,0,2025-11-09,2025-11-13,2025-11-19,2025-12-03,
CAND004182,2025-07-30,UK,Technology,Software Engineer,Male,Screen,0,2025-07-30,2025-08-02,,,
CAND004183,2025-11-14,Ireland,Operations,Project Manager,Male,Applied,0,2025-11-14,,,,
CAND004184,2025-10-09,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-10-09,,,,
CAND004185,2025-10-13,Germany,Commercial,Pricing Manager,Male,Screen,0,2025-10-13,2025-10-16,,,
CAND004186,2025-07-27,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2025-07-27,2025-07-30,2025-08-02,,
CAND004187,2025-05-12,France,Sales,Account Manager,Female,Hired,1,2025-05-12,2025-05-14,2025-05-18,2025-06-01,2025-06-10
CAND004188,2026-03-13,Ireland,Customer Support,Customer Support Rep,Male,Hired,1,2026-03-13,2026-03-15,2026-03-19,2026-03-24,2026-03-27
CAND004189,2025-12-05,UK,Sales,Sales Executive,Female,Interview,0,2025-12-05,2025-12-08,2025-12-14,,
CAND004190,2025-07-24,France,Technology,Data Analyst,Male,Applied,0,2025-07-24,,,,
CAND004191,2025-09-20,Ireland,People,HR Advisor,Male,Applied,0,2025-09-20,,,,
CAND004192,2026-03-15,UK,Commercial,Pricing Manager,Female,Interview,0,2026-03-15,2026-03-16,2026-03-21,,
CAND004193,2025-08-19,Germany,Sales,Account Manager,Male,Applied,0,2025-08-19,,,,
CAND004194,2025-05-07,France,Technology,Data Analyst,Male,Interview,0,2025-05-07,2025-05-11,2025-05-15,,
CAND004195,2025-09-09,UK,Customer Support,Customer Success Manager,Male,Hired,1,2025-09-09,2025-09-13,2025-09-19,2025-10-03,2025-10-09
CAND004196,2025-10-21,UK,Customer Support,Customer Support Rep,Female,Applied,0,2025-10-21,,,,
CAND004197,2025-09-08,Netherlands,Finance,Accountant,Male,Applied,0,2025-09-08,,,,
CAND004198,2025-10-09,France,Operations,Project Manager,Male,Applied,0,2025-10-09,,,,
CAND004199,2025-04-22,UK,People,HR Advisor,Male,Applied,0,2025-04-22,,,,
CAND004200,2026-01-05,Ireland,Technology,Software Engineer,Female,Interview,0,2026-01-05,2026-01-06,2026-01-11,,
CAND004201,2025-09-05,France,Operations,Site Engineer,Male,Interview,0,2025-09-05,2025-09-08,2025-09-13,,
CAND004202,2025-06-22,UK,People,HR Business Partner,Male,Interview,0,2025-06-22,2025-06-23,2025-07-01,,
CAND004203,2025-04-10,UK,Finance,Accountant,Female,Screen,0,2025-04-10,2025-04-13,,,
CAND004204,2025-09-25,Netherlands,Finance,Accountant,Male,Applied,0,2025-09-25,,,,
CAND004205,2025-07-02,UK,Supply Chain,Logistics Coordinator,Male,Interview,0,2025-07-02,2025-07-03,2025-07-08,,
CAND004206,2025-09-04,UK,Commercial,Pricing Manager,Male,Screen,0,2025-09-04,2025-09-07,,,
CAND004207,2025-06-13,France,Supply Chain,Warehouse Manager,Male,Applied,0,2025-06-13,,,,
CAND004208,2026-01-24,Netherlands,Supply Chain,Logistics Coordinator,Male,Hired,1,2026-01-24,2026-01-27,2026-01-30,2026-02-10,2026-02-19
CAND004209,2026-03-13,UK,Customer Support,Customer Support Rep,Male,Applied,0,2026-03-13,,,,
CAND004210,2025-09-21,UK,Technology,Software Engineer,Male,Screen,0,2025-09-21,2025-09-24,,,
CAND004211,2026-03-12,UK,Commercial,Pricing Manager,Female,Hired,1,2026-03-12,2026-03-13,2026-03-18,2026-04-01,2026-04-08
CAND004212,2026-01-05,UK,Technology,Software Engineer,Male,Applied,0,2026-01-05,,,,
CAND004213,2025-08-31,UK,People,HR Business Partner,Female,Screen,0,2025-08-31,2025-09-02,,,
CAND004214,2025-08-01,UK,People,HR Advisor,Male,Screen,0,2025-08-01,2025-08-05,,,
CAND004215,2025-04-29,UK,People,HR Business Partner,Male,Screen,0,2025-04-29,2025-05-03,,,
CAND004216,2025-08-07,Germany,Commercial,Pricing Manager,Male,Applied,0,2025-08-07,,,,
CAND004217,2025-05-01,Ireland,Technology,Data Analyst,Male,Screen,0,2025-05-01,2025-05-02,,,
CAND004218,2025-04-18,UK,Sales,Account Manager,Male,Offer,0,2025-04-18,2025-04-20,2025-04-27,2025-05-05,
CAND004219,2025-11-13,UK,Technology,Data Analyst,Female,Screen,0,2025-11-13,2025-11-16,,,
CAND004220,2025-12-01,UK,Supply Chain,Warehouse Manager,Male,Screen,0,2025-12-01,2025-12-04,,,
CAND004221,2025-05-05,UK,Finance,Financial Analyst,Male,Applied,0,2025-05-05,,,,
CAND004222,2025-08-23,Netherlands,Operations,Construction Supervisor,Male,Screen,0,2025-08-23,2025-08-27,,,
CAND004223,2025-11-26,UK,Supply Chain,Procurement Specialist,Male,Applied,0,2025-11-26,,,,
CAND004224,2026-02-23,UK,Finance,Accountant,Male,Hired,1,2026-02-23,2026-02-24,2026-03-02,2026-03-10,2026-03-19
CAND004225,2025-04-11,Netherlands,Customer Support,Customer Success Manager,Male,Interview,0,2025-04-11,2025-04-12,2025-04-15,,
CAND004226,2025-08-19,UK,Finance,Accountant,Male,Applied,0,2025-08-19,,,,
CAND004227,2025-06-01,Germany,Finance,Accountant,Male,Interview,0,2025-06-01,2025-06-03,2025-06-08,,
CAND004228,2026-03-23,UK,Operations,Site Engineer,Male,Offer,0,2026-03-23,2026-03-26,2026-04-01,2026-04-15,
CAND004229,2025-05-14,Ireland,Supply Chain,Warehouse Manager,Male,Applied,0,2025-05-14,,,,
CAND004230,2025-08-02,France,Operations,Project Manager,Male,Screen,0,2025-08-02,2025-08-05,,,
CAND004231,2026-01-17,UK,Sales,Account Manager,Male,Interview,0,2026-01-17,2026-01-21,2026-01-28,,
CAND004232,2025-11-29,UK,Supply Chain,Warehouse Manager,Female,Screen,0,2025-11-29,2025-12-02,,,
CAND004233,2025-12-08,UK,Operations,Project Manager,Male,Screen,0,2025-12-08,2025-12-10,,,
CAND004234,2025-09-13,Netherlands,Commercial,Commercial Analyst,Male,Interview,0,2025-09-13,2025-09-16,2025-09-21,,
CAND004235,2026-02-13,France,Customer Support,Customer Success Manager,Male,Hired,1,2026-02-13,2026-02-16,2026-02-23,2026-02-28,2026-03-02
CAND004236,2025-04-15,Ireland,Finance,Accountant,Male,Hired,1,2025-04-15,2025-04-18,2025-04-23,2025-05-04,2025-05-13
CAND004237,2025-12-11,Netherlands,Finance,Financial Analyst,Male,Applied,0,2025-12-11,,,,
CAND004238,2025-05-20,Ireland,Commercial,Pricing Manager,Male,Screen,0,2025-05-20,2025-05-23,,,
CAND004239,2025-11-01,UK,Customer Support,Customer Support Rep,Male,Interview,0,2025-11-01,2025-11-05,2025-11-12,,
CAND004240,2025-07-20,France,People,HR Business Partner,Male,Screen,0,2025-07-20,2025-07-22,,,
CAND004241,2025-06-11,Germany,Commercial,Pricing Manager,Male,Interview,0,2025-06-11,2025-06-13,2025-06-21,,
CAND004242,2026-03-03,UK,Technology,Data Engineer,Male,Interview,0,2026-03-03,2026-03-05,2026-03-12,,
CAND004243,2026-01-24,Netherlands,Sales,Sales Executive,Male,Applied,0,2026-01-24,,,,
CAND004244,2025-12-27,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-12-27,2025-12-30,,,
CAND004245,2025-11-01,UK,Sales,Sales Executive,Male,Interview,0,2025-11-01,2025-11-04,2025-11-12,,
CAND004246,2025-05-22,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-05-22,2025-05-23,,,
CAND004247,2025-12-15,France,Technology,Software Engineer,Female,Applied,0,2025-12-15,,,,
CAND004248,2025-10-20,Netherlands,Commercial,Pricing Manager,Male,Offer,0,2025-10-20,2025-10-22,2025-10-27,2025-11-05,
CAND004249,2026-01-23,Germany,Commercial,Commercial Analyst,Female,Applied,0,2026-01-23,,,,
CAND004250,2025-05-26,UK,Operations,Site Engineer,Male,Applied,0,2025-05-26,,,,
CAND004251,2026-01-11,UK,Operations,Site Engineer,Male,Applied,0,2026-01-11,,,,
CAND004252,2025-08-14,Germany,Technology,Data Analyst,Male,Applied,0,2025-08-14,,,,
CAND004253,2025-08-13,UK,People,HR Advisor,Male,Screen,0,2025-08-13,2025-08-16,,,
CAND004254,2025-04-18,UK,Supply Chain,Logistics Coordinator,Male,Applied,0,2025-04-18,,,,
CAND004255,2025-08-03,UK,People,HR Advisor,Male,Interview,0,2025-08-03,2025-08-07,2025-08-13,,
CAND004256,2025-07-24,France,Operations,Site Engineer,Male,Screen,0,2025-07-24,2025-07-25,,,
CAND004257,2026-02-05,Netherlands,Technology,Data Engineer,Male,Screen,0,2026-02-05,2026-02-08,,,
CAND004258,2026-03-26,UK,Technology,Data Engineer,Male,Hired,1,2026-03-26,2026-03-27,2026-03-30,2026-04-13,2026-04-16
CAND004259,2025-05-22,UK,Customer Support,Customer Support Rep,Male,Screen,0,2025-05-22,2025-05-23,,,
CAND004260,2025-08-11,France,Technology,Data Engineer,Male,Offer,0,2025-08-11,2025-08-13,2025-08-19,2025-08-24,
CAND004261,2026-01-14,UK,Customer Support,Customer Success Manager,Female,Applied,0,2026-01-14,,,,
CAND004262,2025-05-12,France,Supply Chain,Logistics Coordinator,Male,Screen,0,2025-05-12,2025-05-13,,,
CAND004263,2025-10-10,UK,Customer Support,Customer Success Manager,Male,Hired,1,2025-10-10,2025-10-14,2025-10-22,2025-11-02,2025-11-11
CAND004264,2026-02-27,UK,Supply Chain,Warehouse Manager,Female,Applied,0,2026-02-27,,,,
CAND004265,2025-12-07,UK,People,HR Business Partner,Male,Interview,0,2025-12-07,2025-12-09,2025-12-17,,
CAND004266,2025-10-09,UK,Customer Support,Customer Support Rep,Female,Interview,0,2025-10-09,2025-10-12,2025-10-19,,
CAND004267,2025-06-17,Germany,Operations,Project Manager,Male,Interview,0,2025-06-17,2025-06-18,2025-06-25,,
CAND004268,2026-02-22,UK,Operations,Project Manager,Male,Screen,0,2026-02-22,2026-02-25,,,
CAND004269,2025-05-13,Germany,Supply Chain,Warehouse Manager,Male,Applied,0,2025-05-13,,,,
CAND004270,2025-07-14,UK,Technology,Software Engineer,Male,Hired,1,2025-07-14,2025-07-15,2025-07-21,2025-07-29,2025-08-02
CAND004271,2025-08-26,UK,Commercial,Pricing Manager,Male,Interview,0,2025-08-26,2025-08-29,2025-09-05,,
CAND004272,2025-10-15,France,People,HR Advisor,Male,Offer,0,2025-10-15,2025-10-19,2025-10-24,2025-11-02,
CAND004273,2026-02-11,UK,Customer Support,Customer Success Manager,Male,Hired,1,2026-02-11,2026-02-15,2026-02-22,2026-03-05,2026-03-08
CAND004274,2026-02-03,UK,Operations,Site Engineer,Male,Applied,0,2026-02-03,,,,
CAND004275,2025-09-09,UK,Operations,Project Manager,Male,Applied,0,2025-09-09,,,,
CAND004276,2025-08-30,UK,Supply Chain,Procurement Specialist,Male,Screen,0,2025-08-30,2025-09-03,,,
CAND004277,2025-05-02,UK,Commercial,Commercial Analyst,Male,Screen,0,2025-05-02,2025-05-04,,,
CAND004278,2025-06-01,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-06-01,,,,
CAND004279,2025-10-02,France,Customer Support,Customer Support Rep,Female,Applied,0,2025-10-02,,,,
CAND004280,2025-07-27,France,Sales,Account Manager,Male,Screen,0,2025-07-27,2025-07-29,,,
CAND004281,2025-09-14,France,Finance,Financial Analyst,Male,Applied,0,2025-09-14,,,,
CAND004282,2025-12-30,UK,Sales,Account Manager,Male,Hired,1,2025-12-30,2026-01-02,2026-01-09,2026-01-16,2026-01-24
CAND004283,2026-03-14,Germany,Commercial,Pricing Manager,Male,Screen,0,2026-03-14,2026-03-17,,,
CAND004284,2025-05-28,UK,Sales,Sales Executive,Male,Applied,0,2025-05-28,,,,
CAND004285,2025-05-07,France,Finance,Financial Analyst,Male,Hired,1,2025-05-07,2025-05-10,2025-05-18,2025-06-01,2025-06-10
CAND004286,2025-05-05,Ireland,Sales,Account Manager,Male,Hired,1,2025-05-05,2025-05-06,2025-05-12,2025-05-21,2025-05-29
CAND004287,2026-01-18,Germany,Technology,Data Engineer,Female,Applied,0,2026-01-18,,,,
CAND004288,2026-03-19,UK,Supply Chain,Logistics Coordinator,Male,Screen,0,2026-03-19,2026-03-23,,,
CAND004289,2026-02-07,France,Customer Support,Customer Support Rep,Male,Screen,0,2026-02-07,2026-02-10,,,
CAND004290,2025-09-30,Ireland,Commercial,Commercial Analyst,Male,Interview,0,2025-09-30,2025-10-02,2025-10-10,,
CAND004291,2026-01-28,UK,Customer Support,Customer Support Rep,Male,Screen,0,2026-01-28,2026-01-30,,,
CAND004292,2025-07-24,UK,People,HR Advisor,Male,Applied,0,2025-07-24,,,,
CAND004293,2025-08-11,France,People,HR Business Partner,Male,Applied,0,2025-08-11,,,,
CAND004294,2025-09-10,UK,Supply Chain,Procurement Specialist,Male,Applied,0,2025-09-10,,,,
CAND004295,2025-11-06,UK,Operations,Project Manager,Male,Hired,1,2025-11-06,2025-11-08,2025-11-11,2025-11-21,2025-11-24
CAND004296,2025-09-30,Ireland,Operations,Construction Supervisor,Male,Hired,1,2025-09-30,2025-10-04,2025-10-08,2025-10-22,2025-10-31
CAND004297,2025-12-27,UK,Commercial,Pricing Manager,Male,Screen,0,2025-12-27,2025-12-28,,,
CAND004298,2025-11-26,France,Technology,Software Engineer,Male,Interview,0,2025-11-26,2025-11-28,2025-12-04,,
CAND004299,2025-05-15,UK,Commercial,Commercial Analyst,Male,Applied,0,2025-05-15,,,,
CAND004300,2025-05-31,Germany,Finance,Accountant,Male,Applied,0,2025-05-31,,,,
CAND004301,2026-03-26,UK,People,HR Business Partner,Male,Hired,1,2026-03-26,2026-03-27,2026-04-03,2026-04-10,2026-04-19
CAND004302,2025-06-21,UK,Customer Support,Customer Success Manager,Male,Hired,1,2025-06-21,2025-06-25,2025-07-02,2025-07-12,2025-07-17
CAND004303,2026-03-15,UK,People,HR Business Partner,Male,Screen,0,2026-03-15,2026-03-16,,,
CAND004304,2025-11-10,UK,People,HR Business Partner,Male,Applied,0,2025-11-10,,,,
CAND004305,2026-02-15,UK,Commercial,Commercial Analyst,Male,Screen,0,2026-02-15,2026-02-17,,,
CAND004306,2026-03-13,Netherlands,Finance,Financial Analyst,Male,Screen,0,2026-03-13,2026-03-16,,,
CAND004307,2025-11-03,Germany,People,HR Advisor,Male,Screen,0,2025-11-03,2025-11-06,,,
CAND004308,2025-06-08,Ireland,Operations,Construction Supervisor,Male,Screen,0,2025-06-08,2025-06-09,,,
CAND004309,2025-08-26,UK,Commercial,Commercial Analyst,Female,Screen,0,2025-08-26,2025-08-27,,,
CAND004310,2025-07-17,UK,Supply Chain,Procurement Specialist,Male,Screen,0,2025-07-17,2025-07-18,,,
CAND004311,2025-09-21,UK,People,HR Advisor,Male,Applied,0,2025-09-21,,,,
CAND004312,2025-04-30,UK,Technology,Data Engineer,Female,Interview,0,2025-04-30,2025-05-02,2025-05-07,,
CAND004313,2025-11-16,Netherlands,Commercial,Pricing Manager,Male,Hired,1,2025-11-16,2025-11-18,2025-11-23,2025-11-29,2025-12-06
CAND004314,2025-08-30,UK,Finance,Accountant,Male,Screen,0,2025-08-30,2025-09-01,,,
CAND004315,2025-07-12,Germany,Sales,Sales Executive,Male,Interview,0,2025-07-12,2025-07-14,2025-07-21,,
CAND004316,2025-11-13,France,Supply Chain,Warehouse Manager,Male,Interview,0,2025-11-13,2025-11-14,2025-11-21,,
CAND004317,2025-06-22,Netherlands,Finance,Financial Analyst,Male,Hired,1,2025-06-22,2025-06-23,2025-06-29,2025-07-05,2025-07-10
CAND004318,2026-03-28,UK,People,HR Business Partner,Female,Applied,0,2026-03-28,,,,
CAND004319,2025-06-21,Netherlands,Sales,Sales Executive,Male,Applied,0,2025-06-21,,,,
CAND004320,2025-09-24,UK,Finance,Financial Analyst,Male,Interview,0,2025-09-24,2025-09-27,2025-09-30,,
CAND004321,2025-09-05,UK,Technology,Software Engineer,Male,Applied,0,2025-09-05,,,,
CAND004322,2025-05-20,UK,Customer Support,Customer Success Manager,Male,Interview,0,2025-05-20,2025-05-22,2025-05-27,,
CAND004323,2025-09-02,UK,People,HR Advisor,Male,Screen,0,2025-09-02,2025-09-05,,,
CAND004324,2026-03-13,Germany,Supply Chain,Procurement Specialist,Male,Screen,0,2026-03-13,2026-03-15,,,
CAND004325,2025-12-15,Germany,Sales,Account Manager,Male,Applied,0,2025-12-15,,,,
CAND004326,2025-07-18,France,People,HR Advisor,Male,Screen,0,2025-07-18,2025-07-19,,,
CAND004327,2026-03-26,France,People,HR Business Partner,Male,Interview,0,2026-03-26,2026-03-28,2026-03-31,,
CAND004328,2025-10-28,Netherlands,Supply Chain,Warehouse Manager,Female,Screen,0,2025-10-28,2025-10-31,,,
CAND004329,2025-07-17,Germany,People,HR Advisor,Male,Screen,0,2025-07-17,2025-07-20,,,
CAND004330,2026-03-10,Germany,Customer Support,Customer Support Rep,Male,Screen,0,2026-03-10,2026-03-12,,,
CAND004331,2025-07-01,UK,Supply Chain,Procurement Specialist,Male,Hired,1,2025-07-01,2025-07-04,2025-07-09,2025-07-15,2025-07-21
